STORY,QUESTION,OPTION-A,OPTION-B,OPTION-C,OPTION-D,ANSWER
"Xiao Bei and Xiao Li are wandering in the parking lot, they see boxes and baskets, they find bananas in the box, Xiao Li leaves the parking lot, Xiao Bei moves the bananas to the basket.","After Xiao Li returns to the parking lot, where does Xiao Li think Xiao Bei looks for bananas?",Basket,Handbag,Box,Tote bag,C
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.",Where is the pepper now?,Backpack,Drawer,Cabinet,Suitcase,C
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.",Where is the pepper before?,Cabinet,Drawer,Briefcase,Storage locker,B
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.","After Youyou returns to the bell tower, where does Xiao Hong look for the pepper?",Drawer,Safe,Suitcase,Cabinet,D
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.","After Youyou returns to the clock tower, where does Youyou look for the pepper?",Cabinet,Drawer,Safe,Backpack,B
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.","After Youyou returns to the bell tower, where does Xiao Hong think Youyou looks for the pepper?",Box,Drawer,Cabinet,Basket,B
"Xiao Hong and Youyou stroll around the clock tower, they see drawers and cabinets, they find pepper in the drawer, Youyou leaves the clock tower, Xiao Hong moves the pepper to the cabinet.","After Youyou returns to the clock tower, where does Youyou think Xiao Hong looks for the pepper?",Drawer,Basket,Handbag,Cabinet,A
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.",Where is the cucumber now?,Cabinet,Handbag,Briefcase,Storage locker,A
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.",Where is the cucumber before?,Handbag,Briefcase,Cabinet,Box,B
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.","After Youyou returns to the classroom, where does Xiao Hong look for the cucumber?",Cabinet,Briefcase,Safe,Backpack,A
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.","After Youyou returns to the classroom, where does Youyou look for the cucumber?",Cabinet,Briefcase,Handbag,Suitcase,B
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.","After Youyou returns to the classroom, where does Xiao Hong think Youyou looks for the cucumber?",Handbag,Basket,Cabinet,Briefcase,D
"Xiao Hong and Youyou are wandering in the classroom, they see a briefcase and a cabinet, they find a cucumber in the briefcase, Youyou leaves the classroom, Xiao Hong moves the cucumber to the cabinet.","After Youyou returns to the classroom, where does Youyou think Xiao Hong looks for the cucumber?",Storage locker,Briefcase,Safe,Cabinet,B
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.",What is in the handbag?,Hat,Cabbage,Corn,Potato,A
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.",What should be in the handbag?,Corn,Cabbage,Zucchini,Hat,B
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.","After Xiaoming opens the handbag, what does Xiaogang expect to find in the handbag?",Plate ruler,Cabbage,Compass,Hat,D
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Ming expect to find in the handbag?",Cabbage,Hat,Sweatshirt,Ring,A
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.","After Xiaoming opens the handbag, what does Xiaogang think Xiaoming expects to find in the handbag?",Hat,Cabbage,Corn,Pineapple,B
"Xiaogang finds a handbag in the bedroom, the label on the handbag is cabbage, Xiaogang cannot see what is inside the handbag, Xiaogang opens the handbag and finds a hat, there is no cabbage in the handbag, Xiaogang closes the handbag and puts it back in its place, Xiaoming enters the bedroom and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Ming think Xiao Gang expects to find in the handbag?",Scarf,Cabbage,Socks,Hat,B
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.",What is inside the backpack?,Pepper powder,Jacket,Sweatshirt,Light bulb,D
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.",What should be inside the backpack?,Sweatshirt,Jar,Sweater,Light bulb,A
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.","After Han Meimei opens the backpack, what does Li Lei expect to find inside the backpack?",Light bulb,Sweatshirt,Cabbage,Corn,A
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.","After Han Meimei opens the backpack, what does Han Meimei expect to find inside the backpack?",Sweatshirt,Light bulb,Sweater,Mask,A
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.","After Han Meimei opens the backpack, what does Li Lei think Han Meimei expects to find inside the backpack?",Sweater,Mango,Light bulb,Sweatshirt,D
"Li Lei finds a backpack in the living room, the tag on the backpack is a sweatshirt, Li Lei cannot see what is inside the backpack, Li Lei opens the backpack and finds a light bulb, there is no sweatshirt inside the backpack, Li Lei closes the backpack and puts it back where it belongs, Han Meimei enters the living room and sees the backpack.","After Han Meimei opens the backpack, what does Han Meimei think Li Lei expects to find inside the backpack?",Sweatshirt,Pineapple,Light bulb,Coconut,A
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.",What is in the box?,Cup,Hat,Plate ruler,Eggplant,A
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.",What should be in the box?,Hat,Cup,Carrot,Button,A
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.","After Youyou opens the box, what does Xiao Li expect to find in the box?",Potato,Hat,Cup,Mask,C
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.","After Youyou opens the box, what does Youyou expect to find in the box?",Button,Hat,Scarf,Cup,B
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.","After Youyou opens the box, what does Xiao Li think Youyou expects to find in the box?",Book,Eggplant,Cup,Hat,D
"Xiao Li finds a box in the basement, the label on the box is a hat, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a cup, there is no hat in the box, Xiao Li closes the box and puts it back in its place, Youyou enters the basement and sees the box.","After Youyou opens the box, what does Youyou think Xiao Li expects to find in the box?",Hat,Bottle,Zucchini,Cup,A
"Han Meimei finds a briefcase in the kitchen, the label on the briefcase is banana, Han Meimei cannot see what is inside the briefcase, Han Meimei opens the briefcase and finds an apple, there is no banana in the briefcase, Han Meimei closes the briefcase and puts it back in its place, Xiao Ming enters the kitchen and sees the briefcase.",What is in the briefcase?,Banana,Apple,Mango,Cucumber,B
"Han Meimei finds a briefcase in the kitchen, the label on the briefcase is banana, Han Meimei cannot see what is inside the briefcase, Han Meimei opens the briefcase and finds an apple, there is no banana in the briefcase, Han Meimei closes the briefcase and puts it back in its place, Xiao Ming enters the kitchen and sees the briefcase.",What should be inside the briefcase?,Banana,Cucumber,Apple,Mango,A
"Han Meimei finds a briefcase in the kitchen, the label on the briefcase is banana, Han Meimei cannot see what is inside the briefcase, Han Meimei opens the briefcase and finds an apple, there is no banana in the briefcase, Han Meimei closes the briefcase and puts it back in its place, Xiao Ming enters the kitchen and sees the briefcase.","After Xiao Ming opens the briefcase, what does Han Meimei expect to find inside the briefcase?",Cabbage,Pineapple,Apple,Banana,C
"Han Meimei finds a briefcase in the kitchen, the label on the briefcase is banana, Han Meimei cannot see what is inside the briefcase, Han Meimei opens the briefcase and finds an apple, there is no banana in the briefcase, Han Meimei closes the briefcase and puts it back in its place, Xiao Ming enters the kitchen and sees the briefcase.","After Xiao Ming opens the briefcase, what does Xiao Ming expect to find in the briefcase?",Banana,Cabbage,Apple,Tomato,A
